unique_sample_id	experiment_type	replicate	timepoint	treatment	is_control	animal_id	image_id	curated_rosette_path	base_segmentation_path
R1-T5-U0126_CTRL-A6-I0	inhibitor	R1	T5	U0126	True	6	0	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_U0126_seg/R1_T5_U0126_dmso_6/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_U0126_seg/R1_T5_U0126_dmso_6/segmentation.tif
R1-T5-U0126-A6-I0	inhibitor	R1	T5	U0126	False	6	0	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_U0126_seg/R1_T5_U0126_6/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_U0126_seg/R1_T5_U0126_6/segmentation.tif
R1-T5-STAUROSPORINE_CTRL-A6-I0	inhibitor	R1	T5	STAUROSPORINE	True	6	0	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_staurosporine_seg/R1_T5_staroporine_dmso_6/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_staurosporine_seg/R1_T5_staroporine_dmso_6/segmentation.tif
R1-T5-QVD_CTRL-A6-I0	inhibitor	R1	T5	QVD	True	6	0	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R1_T5_QVD_seg/R1_T5_QVD_dmso_6/02_segmentation_R1_T5_QVD_dmso_6_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R1_T5_QVD_seg/R1_T5_QVD_dmso_6/02_segmentation_R1_T5_QVD_dmso_6_seg_cur.tif
R1-T5-QVD-A6-I0	inhibitor	R1	T5	QVD	False	6	0	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R1_T5_QVD_seg/R1_T5_QVD_6/02_segmentation_R1_T5_QVD_6_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R1_T5_QVD_seg/R1_T5_QVD_6/02_segmentation_R1_T5_QVD_6_seg_cur.tif
R1-T5-ZVAD_CTRL-A6-I1	inhibitor	R1	T5	ZVAD	True	6	1	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_ZVAD_seg/R1_T5_ZVAD_dmso_6_0001/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_ZVAD_seg/R1_T5_ZVAD_dmso_6_0001/segmentation.tif
R1-T5-ZVAD-A6-I1	inhibitor	R1	T5	ZVAD	False	6	1	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_ZVAD_seg/R1_T5_ZVAD_6_0001/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_ZVAD_seg/R1_T5_ZVAD_6_0001/segmentation.tif
R1-T5-AZD8055_CTRL-A6-I1	inhibitor	R1	T5	AZD8055	True	6	1	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_AZD8055_seg/R1_T5_AZD8055_dmso_6_0001/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_AZD8055_seg/R1_T5_AZD8055_dmso_6_0001/segmentation.tif
R1-T5-U0126-A6-I1	inhibitor	R1	T5	U0126	False	6	1	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_U0126_seg/R1_T5_U0126_6_0001/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_U0126_seg/R1_T5_U0126_6_0001/segmentation.tif
R1-T5-STAUROSPORINE_CTRL-A6-I1	inhibitor	R1	T5	STAUROSPORINE	True	6	1	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_staurosporine_seg/R1_T5_staroporine_dmso_6_0001/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_staurosporine_seg/R1_T5_staroporine_dmso_6_0001/segmentation.tif
R1-T5-QVD-A6-I1	inhibitor	R1	T5	QVD	False	6	1	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R1_T5_QVD_seg/R1_T5_QVD_6_0001/02_segmentation_R1_T5_QVD_6_0001_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R1_T5_QVD_seg/R1_T5_QVD_6_0001/02_segmentation_R1_T5_QVD_6_0001_seg_cur.tif
R1-T5-ZVAD-A6-I2	inhibitor	R1	T5	ZVAD	False	6	2	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_ZVAD_seg/R1_T5_ZVAD_6_0002/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_ZVAD_seg/R1_T5_ZVAD_6_0002/segmentation.tif
R1-T5-ZVAD_CTRL-A7-I0	inhibitor	R1	T5	ZVAD	True	7	0	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_ZVAD_seg/R1_T5_ZVAD_dmso_7/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_ZVAD_seg/R1_T5_ZVAD_dmso_7/segmentation.tif
R1-T5-AZD8055_CTRL-A7-I0	inhibitor	R1	T5	AZD8055	True	7	0	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_AZD8055_seg/R1_T5_AZD8055_dmso_7/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_AZD8055_seg/R1_T5_AZD8055_dmso_7/segmentation.tif
R1-T5-STAUROSPORINE_CTRL-A7-I0	inhibitor	R1	T5	STAUROSPORINE	True	7	0	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_staurosporine_seg/R1_T5_staroporine_dmso_7/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_staurosporine_seg/R1_T5_staroporine_dmso_7/segmentation.tif
R1-T5-QVD-A7-I0	inhibitor	R1	T5	QVD	False	7	0	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R1_T5_QVD_seg/R1_T5_QVD_7/02_segmentation_R1_T5_QVD_7_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R1_T5_QVD_seg/R1_T5_QVD_7/02_segmentation_R1_T5_QVD_7_seg_cur.tif
R1-T5-ZVAD-A7-I1	inhibitor	R1	T5	ZVAD	False	7	1	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_ZVAD_seg/R1_T5_ZVAD_7_0001/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_ZVAD_seg/R1_T5_ZVAD_7_0001/segmentation.tif
R1-T5-ZVAD_CTRL-A7-I1	inhibitor	R1	T5	ZVAD	True	7	1	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_ZVAD_seg/R1_T5_ZVAD_dmso_7_0001/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_ZVAD_seg/R1_T5_ZVAD_dmso_7_0001/segmentation.tif
R1-T5-AZD8055_CTRL-A7-I1	inhibitor	R1	T5	AZD8055	True	7	1	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_AZD8055_seg/R1_T5_AZD8055_dmso_7_0001/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_AZD8055_seg/R1_T5_AZD8055_dmso_7_0001/segmentation.tif
R1-T5-U0126-A7-I1	inhibitor	R1	T5	U0126	False	7	1	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_U0126_seg/R1_T5_U0126_7_0001/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_U0126_seg/R1_T5_U0126_7_0001/segmentation.tif
R1-T5-QVD-A7-I1	inhibitor	R1	T5	QVD	False	7	1	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R1_T5_QVD_seg/R1_T5_QVD_7_0001/02_segmentation_R1_T5_QVD_7_0001_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R1_T5_QVD_seg/R1_T5_QVD_7_0001/02_segmentation_R1_T5_QVD_7_0001_seg_cur.tif
R1-T5-ZVAD_CTRL-A7-I2	inhibitor	R1	T5	ZVAD	True	7	2	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_ZVAD_seg/R1_T5_ZVAD_dmso_7_0002/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_ZVAD_seg/R1_T5_ZVAD_dmso_7_0002/segmentation.tif
R1-T5-ZVAD_CTRL-A8-I0	inhibitor	R1	T5	ZVAD	True	8	0	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_ZVAD_seg/R1_T5_ZVAD_dmso_8/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_ZVAD_seg/R1_T5_ZVAD_dmso_8/segmentation.tif
R1-T5-ZVAD-A8-I0	inhibitor	R1	T5	ZVAD	False	8	0	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_ZVAD_seg/R1_T5_ZVAD_8/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_ZVAD_seg/R1_T5_ZVAD_8/segmentation.tif
R1-T5-AZD8055-A8-I0	inhibitor	R1	T5	AZD8055	False	8	0	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_AZD8055_seg/R1_T5_AZD8055_8/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_AZD8055_seg/R1_T5_AZD8055_8/segmentation.tif
R1-T5-AZD8055_CTRL-A8-I0	inhibitor	R1	T5	AZD8055	True	8	0	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_AZD8055_seg/R1_T5_AZD8055_dmso_8/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_AZD8055_seg/R1_T5_AZD8055_dmso_8/segmentation.tif
R1-T5-U0126-A8-I0	inhibitor	R1	T5	U0126	False	8	0	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_U0126_seg/R1_T5_U0126_8/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_U0126_seg/R1_T5_U0126_8/segmentation.tif
R1-T5-STAUROSPORINE_CTRL-A8-I0	inhibitor	R1	T5	STAUROSPORINE	True	8	0	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_staurosporine_seg/R1_T5_staroporine_dmso_8/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_staurosporine_seg/R1_T5_staroporine_dmso_8/segmentation.tif
R1-T5-STAUROSPORINE-A8-I0	inhibitor	R1	T5	STAUROSPORINE	False	8	0	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_staurosporine_seg/R1_T5_staroporine_8/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_staurosporine_seg/R1_T5_staroporine_8/segmentation.tif
R1-T5-QVD-A8-I0	inhibitor	R1	T5	QVD	False	8	0	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R1_T5_QVD_seg/R1_T5_QVD_8/02_segmentation_R1_T5_QVD_8_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R1_T5_QVD_seg/R1_T5_QVD_8/02_segmentation_R1_T5_QVD_8_seg_cur.tif
R1-T5-ZVAD_CTRL-A8-I1	inhibitor	R1	T5	ZVAD	True	8	1	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_ZVAD_seg/R1_T5_ZVAD_dmso_8_0001/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_ZVAD_seg/R1_T5_ZVAD_dmso_8_0001/segmentation.tif
R1-T5-ZVAD-A8-I1	inhibitor	R1	T5	ZVAD	False	8	1	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_ZVAD_seg/R1_T5_ZVAD_8_0001/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_ZVAD_seg/R1_T5_ZVAD_8_0001/segmentation.tif
R1-T5-AZD8055-A8-I1	inhibitor	R1	T5	AZD8055	False	8	1	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_AZD8055_seg/R1_T5_AZD8055_8_0001/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_AZD8055_seg/R1_T5_AZD8055_8_0001/segmentation.tif
R1-T5-U0126-A8-I1	inhibitor	R1	T5	U0126	False	8	1	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_U0126_seg/R1_T5_U0126_8_0001/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_U0126_seg/R1_T5_U0126_8_0001/segmentation.tif
R1-T5-STAUROSPORINE-A8-I1	inhibitor	R1	T5	STAUROSPORINE	False	8	1	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_staurosporine_seg/R1_T5_staroporine_8_0001/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_staurosporine_seg/R1_T5_staroporine_8_0001/segmentation.tif
R1-T5-QVD-A8-I1	inhibitor	R1	T5	QVD	False	8	1	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R1_T5_QVD_seg/R1_T5_QVD_8_0001/02_segmentation_R1_T5_QVD_8_0001_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R1_T5_QVD_seg/R1_T5_QVD_8_0001/02_segmentation_R1_T5_QVD_8_0001_seg_cur.tif
R1-T5-ZVAD_CTRL-A9-I0	inhibitor	R1	T5	ZVAD	True	9	0	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_ZVAD_seg/R1_T5_ZVAD_dmso_9/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_ZVAD_seg/R1_T5_ZVAD_dmso_9/segmentation.tif
R1-T5-ZVAD-A9-I0	inhibitor	R1	T5	ZVAD	False	9	0	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_ZVAD_seg/R1_T5_ZVAD_9/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_ZVAD_seg/R1_T5_ZVAD_9/segmentation.tif
R1-T5-AZD8055-A9-I0	inhibitor	R1	T5	AZD8055	False	9	0	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_AZD8055_seg/R1_T5_AZD8055_9/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_AZD8055_seg/R1_T5_AZD8055_9/segmentation.tif
R1-T5-U0126-A9-I0	inhibitor	R1	T5	U0126	False	9	0	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_U0126_seg/R1_T5_U0126_9/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_U0126_seg/R1_T5_U0126_9/segmentation.tif
R1-T5-STAUROSPORINE_CTRL-A9-I0	inhibitor	R1	T5	STAUROSPORINE	True	9	0	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_staurosporine_seg/R1_T5_staroporine_dmso_9/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_staurosporine_seg/R1_T5_staroporine_dmso_9/segmentation.tif
R1-T5-STAUROSPORINE-A9-I0	inhibitor	R1	T5	STAUROSPORINE	False	9	0	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_staurosporine_seg/R1_T5_staroporine_9/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_staurosporine_seg/R1_T5_staroporine_9/segmentation.tif
R1-T5-QVD-A9-I0	inhibitor	R1	T5	QVD	False	9	0	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R1_T5_QVD_seg/R1_T5_QVD_9/02_segmentation_R1_T5_QVD_9_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R1_T5_QVD_seg/R1_T5_QVD_9/02_segmentation_R1_T5_QVD_9_seg_cur.tif
R1-T5-ZVAD-A9-I1	inhibitor	R1	T5	ZVAD	False	9	1	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_ZVAD_seg/R1_T5_ZVAD_9_0001/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_ZVAD_seg/R1_T5_ZVAD_9_0001/segmentation.tif
R1-T5-ZVAD_CTRL-A9-I1	inhibitor	R1	T5	ZVAD	True	9	1	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_ZVAD_seg/R1_T5_ZVAD_dmso_9_0001/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_ZVAD_seg/R1_T5_ZVAD_dmso_9_0001/segmentation.tif
R1-T5-AZD8055-A9-I1	inhibitor	R1	T5	AZD8055	False	9	1	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_AZD8055_seg/R1_T5_AZD8055_9_0001/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_AZD8055_seg/R1_T5_AZD8055_9_0001/segmentation.tif
R1-T5-U0126-A9-I1	inhibitor	R1	T5	U0126	False	9	1	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_U0126_seg/R1_T5_U0126_9_0001/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_U0126_seg/R1_T5_U0126_9_0001/segmentation.tif
R1-T5-STAUROSPORINE-A9-I1	inhibitor	R1	T5	STAUROSPORINE	False	9	1	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_staurosporine_seg/R1_T5_staroporine_9_0001/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R1_T5_staurosporine_seg/R1_T5_staroporine_9_0001/segmentation.tif
R1-T5-QVD-A9-I1	inhibitor	R1	T5	QVD	False	9	1	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R1_T5_QVD_seg/R1_T5_QVD_9_0001/02_segmentation_R1_T5_QVD_9_0001_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R1_T5_QVD_seg/R1_T5_QVD_9_0001/02_segmentation_R1_T5_QVD_9_0001_seg_cur.tif
R2-T20-U0126_CTRL-A1-I0	inhibitor	R2	T20	U0126	True	1	0	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R2_T20_U0126_seg/R2_T20_U0126_dmso_1/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R2_T20_U0126_seg/R2_T20_U0126_dmso_1/segmentation.tif
R2-T20-U0126-A1-I0	inhibitor	R2	T20	U0126	False	1	0	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R2_T20_U0126_seg/R2_T20_U0126_1/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R2_T20_U0126_seg/R2_T20_U0126_1/segmentation.tif
R2-T20-ZVAD_CTRL-A1-I0	inhibitor	R2	T20	ZVAD	True	1	0	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R2_T20_ZVAD_seg/R2_T20_ZVAD_dmso_1/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R2_T20_ZVAD_seg/R2_T20_ZVAD_dmso_1/segmentation.tif
R2-T20-ZVAD-A1-I0	inhibitor	R2	T20	ZVAD	False	1	0	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R2_T20_ZVAD_seg/R2_T20_ZVAD_1/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R2_T20_ZVAD_seg/R2_T20_ZVAD_1/segmentation.tif
R2-T20-AZD8055-A1-I0	inhibitor	R2	T20	AZD8055	False	1	0	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R2_T20_AZD8055_seg/R2_T20_AZD8055_1/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R2_T20_AZD8055_seg/R2_T20_AZD8055_1/segmentation.tif
R2-T20-STAUROSPORINE_CTRL-A1-I0	inhibitor	R2	T20	STAUROSPORINE	True	1	0	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R2_T20_staurosporine_seg/R2_T20_staurosporine_dmso_1/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R2_T20_staurosporine_seg/R2_T20_staurosporine_dmso_1/segmentation.tif
R2-T20-STAUROSPORINE-A1-I0	inhibitor	R2	T20	STAUROSPORINE	False	1	0	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R2_T20_staurosporine_seg/R2_T20_staurosporine_1/segmentation copy.tif	inhibitors/2_segmentation_&_rosettes/250212_Rosette_inhibitor_R1_R2/rosette_inhibitor_human_in_the_loop_data/R2_T20_staurosporine_seg/R2_T20_staurosporine_1/segmentation.tif
R2-T20-QVD-A1-I0	inhibitor	R2	T20	QVD	False	1	0	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R2_T20_QVD_seg/R2_T20_QVD_1/02_segmentation_R2_T20_QVD_1_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R2_T20_QVD_seg/R2_T20_QVD_1/02_segmentation_R2_T20_QVD_1_seg_cur.tif
